;Scopy version,dda5ec6
;Exported on,dinsdag januari 25/01/2022
;Device,M2K
;Nr of samples,8000
;Sample rate,1e+08
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
4855,8.55e-06,2.54233,2.47389
4856,8.56e-06,2.52781,2.48841
4857,8.57e-06,2.55686,2.47389
4858,8.58e-06,2.54233,2.47389
4859,8.59e-06,2.54233,2.48841
4860,8.6e-06,2.54233,2.48841
4861,8.61e-06,2.54233,2.47389
4862,8.62e-06,2.55686,2.45936
4863,8.63e-06,2.55686,2.45936
4864,8.64e-06,2.57138,2.48841
4865,8.65e-06,2.55686,2.47389
4866,8.66e-06,2.55686,2.45936
4867,8.67e-06,2.54233,2.45936
4868,8.68e-06,2.52781,2.48841
4869,8.69e-06,2.52781,2.47389
4870,8.7e-06,2.52781,2.50294
4871,8.71e-06,2.51328,2.48841
4872,8.72e-06,2.51328,2.47389
4873,8.73e-06,2.54233,2.48841
4874,8.74e-06,2.54233,2.45936
4875,8.75e-06,2.54233,2.45936
4876,8.76e-06,2.54233,2.47389
4877,8.77e-06,2.54233,2.45936
4878,8.78e-06,2.54233,2.47389
4879,8.79e-06,2.54233,2.45936
4880,8.8e-06,2.54233,2.45936
4881,8.81e-06,2.54233,2.48841
4882,8.82e-06,2.55686,2.48841
4883,8.83e-06,2.52781,2.48841
4884,8.84e-06,2.52781,2.43031
4885,8.85e-06,2.52781,2.47389
4886,8.86e-06,2.52781,2.47389
4887,8.87e-06,2.55686,2.45936
4888,8.88e-06,2.54233,2.47389
4889,8.89e-06,2.52781,2.47389
4890,8.9e-06,2.52781,2.44484
4891,8.91e-06,2.55686,2.47389
4892,8.92e-06,2.55686,2.50294
4893,8.93e-06,2.54233,2.47389
4894,8.94e-06,2.52781,2.50294
4895,8.95e-06,2.55686,2.47389
4896,8.96e-06,2.54233,2.48841
4897,8.97e-06,2.52781,2.47389
4898,8.98e-06,2.54233,2.47389
4899,8.99e-06,2.55686,2.48841
4900,9e-06,2.54233,2.48841
4901,9.01e-06,2.54233,2.50294
4902,9.02e-06,2.52781,2.47389
4903,9.03e-06,2.54233,2.45936
4904,9.04e-06,2.52781,2.48841
4905,9.05e-06,2.54233,2.47389
4906,9.06e-06,2.52781,2.47389
4907,9.07e-06,2.55686,2.47389
4908,9.08e-06,2.52781,2.45936
4909,9.09e-06,2.52781,2.47389
4910,9.1e-06,2.54233,2.47389
4911,9.11e-06,2.54233,2.45936
4912,9.12e-06,2.54233,2.50294
4913,9.13e-06,2.52781,2.45936
4914,9.14e-06,2.52781,2.47389
4915,9.15e-06,2.54233,2.47389
4916,9.16e-06,2.52781,2.47389
4917,9.17e-06,2.52781,2.47389
4918,9.18e-06,2.54233,2.48841
4919,9.19e-06,2.52781,2.48841
4920,9.2e-06,2.54233,2.48841
4921,9.21e-06,2.54233,2.47389
4922,9.22e-06,2.52781,2.48841
4923,9.23e-06,2.54233,2.47389
4924,9.24e-06,2.55686,2.47389
4925,9.25e-06,2.52781,2.47389
4926,9.26e-06,2.55686,2.47389
4927,9.27e-06,2.55686,2.45936
4928,9.28e-06,2.54233,2.48841
4929,9.29e-06,2.55686,2.47389
4930,9.3e-06,2.55686,2.48841
4931,9.31e-06,2.54233,2.47389
4932,9.32e-06,2.55686,2.45936
4933,9.33e-06,2.54233,2.45936
4934,9.34e-06,2.55686,2.47389
4935,9.35e-06,2.54233,2.44484
4936,9.36e-06,2.54233,2.47389
4937,9.37e-06,2.52781,2.44484
4938,9.38e-06,2.54233,2.48841
4939,9.39e-06,2.54233,2.45936
4940,9.4e-06,2.51328,2.45936
4941,9.41e-06,2.52781,2.45936
4942,9.42e-06,2.54233,2.48841
4943,9.43e-06,2.55686,2.47389
4944,9.44e-06,2.54233,2.48841
4945,9.45e-06,2.55686,2.47389
4946,9.46e-06,2.52781,2.48841
4947,9.47e-06,2.52781,2.47389
4948,9.48e-06,2.51328,2.48841
4949,9.49e-06,2.52781,2.45936
4950,9.5e-06,2.52781,2.48841
4951,9.51e-06,2.51328,2.47389
4952,9.52e-06,2.52781,2.48841
4953,9.53e-06,2.51328,2.48841
4954,9.54e-06,2.52781,2.48841
4955,9.55e-06,2.52781,2.47389
4956,9.56e-06,2.52781,2.48841
4957,9.57e-06,2.52781,2.48841
4958,9.58e-06,2.52781,2.48841
4959,9.59e-06,2.54233,2.48841
4960,9.6e-06,2.54233,2.45936
4961,9.61e-06,2.54233,2.48841
4962,9.62e-06,2.54233,2.48841
4963,9.63e-06,2.54233,2.47389
4964,9.64e-06,2.52781,2.48841
4965,9.65e-06,2.51328,2.47389
4966,9.66e-06,2.54233,2.47389
4967,9.67e-06,2.52781,2.47389
4968,9.68e-06,2.52781,2.50294
4969,9.69e-06,2.54233,2.47389
4970,9.7e-06,2.54233,2.48841
4971,9.71e-06,2.52781,2.48841
4972,9.72e-06,2.52781,2.50294
4973,9.73e-06,2.55686,2.48841
4974,9.74e-06,2.54233,2.47389
4975,9.75e-06,2.52781,2.47389
4976,9.76e-06,2.54233,2.48841
4977,9.77e-06,2.54233,2.48841
4978,9.78e-06,2.54233,2.45936
4979,9.79e-06,2.54233,2.48841
4980,9.8e-06,2.52781,2.47389
4981,9.81e-06,2.54233,2.47389
4982,9.82e-06,2.54233,2.47389
4983,9.83e-06,2.52781,2.47389
4984,9.84e-06,2.54233,2.47389
4985,9.85e-06,2.54233,2.47389
4986,9.86e-06,2.54233,2.50294
4987,9.87e-06,2.52781,2.50294
4988,9.88e-06,2.52781,2.48841
4989,9.89e-06,2.52781,2.48841
4990,9.9e-06,2.54233,2.48841
4991,9.91e-06,2.54233,2.47389
4992,9.92e-06,2.52781,2.48841
4993,9.93e-06,2.54233,2.47389
4994,9.94e-06,2.52781,2.48841
4995,9.95e-06,2.52781,2.47389
4996,9.96e-06,2.52781,2.47389
4997,9.97e-06,2.52781,2.48841
4998,9.98e-06,2.54233,2.48841
4999,9.99e-06,2.54233,2.45936
5000,1e-05,2.51328,2.47389
5001,1.001e-05,2.54233,2.47389
5002,1.002e-05,2.55686,2.47389
5003,1.003e-05,2.54233,2.45936
5004,1.004e-05,2.54233,2.51746
5005,1.005e-05,2.54233,2.50294
5006,1.006e-05,2.54233,2.48841
5007,1.007e-05,2.51328,2.48841
5008,1.008e-05,2.51328,2.48841
5009,1.009e-05,2.52781,2.45936
5010,1.01e-05,2.52781,2.48841
5011,1.011e-05,2.52781,2.47389
5012,1.012e-05,2.52781,2.48841
5013,1.013e-05,2.52781,2.47389
5014,1.014e-05,2.54233,2.45936
5015,1.015e-05,2.54233,2.48841
5016,1.016e-05,2.52781,2.45936
5017,1.017e-05,2.52781,2.48841
5018,1.018e-05,2.54233,2.47389
5019,1.019e-05,2.52781,2.47389
5020,1.02e-05,2.54233,2.48841
5021,1.021e-05,2.52781,2.47389
5022,1.022e-05,2.52781,2.48841
5023,1.023e-05,2.52781,2.48841
5024,1.024e-05,2.52781,2.50294
5025,1.025e-05,2.52781,2.48841
5026,1.026e-05,2.55686,2.50294
5027,1.027e-05,2.52781,2.50294
5028,1.028e-05,2.54233,2.50294
5029,1.029e-05,2.52781,2.45936
5030,1.03e-05,2.54233,2.45936
5031,1.031e-05,2.55686,2.47389
5032,1.032e-05,2.54233,2.48841
5033,1.033e-05,2.54233,2.45936
5034,1.034e-05,2.54233,2.47389
5035,1.035e-05,2.54233,2.48841
5036,1.036e-05,2.52781,2.47389
5037,1.037e-05,2.52781,2.47389
5038,1.038e-05,2.54233,2.47389
5039,1.039e-05,2.55686,2.48841
5040,1.04e-05,2.54233,2.48841
5041,1.041e-05,2.54233,2.47389
5042,1.042e-05,2.52781,2.47389
5043,1.043e-05,2.52781,2.50294
5044,1.044e-05,2.55686,2.48841
5045,1.045e-05,2.52781,2.48841
5046,1.046e-05,2.52781,2.50294
5047,1.047e-05,2.51328,2.45936
5048,1.048e-05,2.52781,2.50294
5049,1.049e-05,2.54233,2.48841
5050,1.05e-05,2.54233,2.48841
5051,1.051e-05,2.55686,2.48841
5052,1.052e-05,2.54233,2.48841
5053,1.053e-05,2.55686,2.50294
5054,1.054e-05,2.55686,2.50294
5055,1.055e-05,2.55686,2.47389
5056,1.056e-05,2.52781,2.50294
5057,1.057e-05,2.54233,2.45936
5058,1.058e-05,2.51328,2.45936
5059,1.059e-05,2.52781,2.48841
5060,1.06e-05,2.55686,2.47389
5061,1.061e-05,2.57138,2.44484
5062,1.062e-05,2.55686,2.47389
5063,1.063e-05,2.52781,2.47389
5064,1.064e-05,2.51328,2.48841
5065,1.065e-05,2.55686,2.45936
5066,1.066e-05,2.55686,2.48841
5067,1.067e-05,2.52781,2.50294
5068,1.068e-05,2.54233,2.50294
5069,1.069e-05,2.51328,2.47389
5070,1.07e-05,2.55686,2.47389
5071,1.071e-05,2.52781,2.45936
5072,1.072e-05,2.54233,2.48841
5073,1.073e-05,2.52781,2.45936
5074,1.074e-05,2.52781,2.50294
5075,1.075e-05,2.54233,2.48841
5076,1.076e-05,2.55686,2.48841
5077,1.077e-05,2.52781,2.50294
5078,1.078e-05,2.52781,2.47389
5079,1.079e-05,2.52781,2.45936
5080,1.08e-05,2.55686,2.48841
5081,1.081e-05,2.54233,2.48841
5082,1.082e-05,2.54233,2.48841
5083,1.083e-05,2.52781,2.50294
5084,1.084e-05,2.54233,2.47389
5085,1.085e-05,2.55686,2.50294
5086,1.086e-05,2.55686,2.50294
5087,1.087e-05,2.57138,2.48841
5088,1.088e-05,2.54233,2.48841
5089,1.089e-05,2.54233,2.47389
5090,1.09e-05,2.55686,2.48841
5091,1.091e-05,2.54233,2.48841
5092,1.092e-05,2.54233,2.48841
5093,1.093e-05,2.52781,2.47389
5094,1.094e-05,2.51328,2.48841
5095,1.095e-05,2.52781,2.47389
5096,1.096e-05,2.52781,2.51746
5097,1.097e-05,2.54233,2.47389
5098,1.098e-05,2.54233,2.48841
5099,1.099e-05,2.52781,2.45936
5100,1.1e-05,2.52781,2.44484
5101,1.101e-05,2.52781,2.47389
5102,1.102e-05,2.54233,2.45936
5103,1.103e-05,2.52781,2.45936
5104,1.104e-05,2.52781,2.45936
5105,1.105e-05,2.52781,2.45936
5106,1.106e-05,2.54233,2.47389
5107,1.107e-05,2.54233,2.45936
5108,1.108e-05,2.52781,2.47389
5109,1.109e-05,2.54233,2.45936
5110,1.11e-05,2.54233,2.45936
5111,1.111e-05,2.54233,2.47389
5112,1.112e-05,2.52781,2.48841
5113,1.113e-05,2.52781,2.48841
5114,1.114e-05,2.52781,2.47389
5115,1.115e-05,2.54233,2.45936
5116,1.116e-05,2.52781,2.47389
5117,1.117e-05,2.54233,2.50294
5118,1.118e-05,2.54233,2.47389
5119,1.119e-05,2.54233,2.45936
5120,1.12e-05,2.54233,2.47389
5121,1.121e-05,2.52781,2.47389
5122,1.122e-05,2.54233,2.48841
5123,1.123e-05,2.52781,2.45936
5124,1.124e-05,2.51328,2.47389
5125,1.125e-05,2.54233,2.45936
5126,1.126e-05,2.52781,2.47389
5127,1.127e-05,2.54233,2.48841
5128,1.128e-05,2.52781,2.48841
5129,1.129e-05,2.52781,2.48841
5130,1.13e-05,2.52781,2.47389
5131,1.131e-05,2.51328,2.47389
5132,1.132e-05,2.51328,2.48841
5133,1.133e-05,2.48423,2.47389
5134,1.134e-05,2.51328,2.50294
5135,1.135e-05,2.51328,2.47389
5136,1.136e-05,2.52781,2.48841
5137,1.137e-05,2.55686,2.45936
5138,1.138e-05,2.51328,2.48841
5139,1.139e-05,2.52781,2.47389
5140,1.14e-05,2.52781,2.48841
5141,1.141e-05,2.52781,2.47389
5142,1.142e-05,2.52781,2.45936
5143,1.143e-05,2.54233,2.45936
5144,1.144e-05,2.54233,2.48841
5145,1.145e-05,2.52781,2.47389
5146,1.146e-05,2.55686,2.48841
5147,1.147e-05,2.52781,2.47389
5148,1.148e-05,2.54233,2.47389
5149,1.149e-05,2.52781,2.47389
5150,1.15e-05,2.54233,2.47389
5151,1.151e-05,2.54233,2.45936
5152,1.152e-05,2.54233,2.48841
5153,1.153e-05,2.55686,2.48841
5154,1.154e-05,2.55686,2.48841
5155,1.155e-05,2.52781,2.47389
5156,1.156e-05,2.54233,2.48841
5157,1.157e-05,2.55686,2.48841
5158,1.158e-05,2.52781,2.48841
5159,1.159e-05,2.52781,2.48841
5160,1.16e-05,2.55686,2.47389
5161,1.161e-05,2.58591,2.47389
5162,1.162e-05,2.55686,2.48841
5163,1.163e-05,2.55686,2.48841
5164,1.164e-05,2.52781,2.48841
5165,1.165e-05,2.54233,2.45936
5166,1.166e-05,2.52781,2.48841
5167,1.167e-05,2.52781,2.47389
5168,1.168e-05,2.54233,2.50294
5169,1.169e-05,2.51328,2.47389
5170,1.17e-05,2.52781,2.47389
5171,1.171e-05,2.54233,2.48841
5172,1.172e-05,2.52781,2.47389
5173,1.173e-05,2.52781,2.48841
5174,1.174e-05,2.54233,2.47389
5175,1.175e-05,2.52781,2.47389
5176,1.176e-05,2.52781,2.45936
5177,1.177e-05,2.52781,2.45936
5178,1.178e-05,2.52781,2.48841
5179,1.179e-05,2.52781,2.47389
5180,1.18e-05,2.54233,2.48841
5181,1.181e-05,2.54233,2.47389
5182,1.182e-05,2.55686,2.50294
5183,1.183e-05,2.51328,2.48841
5184,1.184e-05,2.52781,2.48841
5185,1.185e-05,2.52781,2.47389
5186,1.186e-05,2.51328,2.47389
5187,1.187e-05,2.51328,2.47389
5188,1.188e-05,2.54233,2.48841
5189,1.189e-05,2.54233,2.50294
5190,1.19e-05,2.52781,2.47389
5191,1.191e-05,2.51328,2.48841
5192,1.192e-05,2.51328,2.48841
5193,1.193e-05,2.51328,2.47389
5194,1.194e-05,2.51328,2.50294
5195,1.195e-05,2.54233,2.47389
5196,1.196e-05,2.51328,2.48841
5197,1.197e-05,2.51328,2.44484
5198,1.198e-05,2.52781,2.48841
5199,1.199e-05,2.51328,2.48841
5200,1.2e-05,2.51328,2.48841
5201,1.201e-05,2.54233,2.47389
5202,1.202e-05,2.55686,2.48841
5203,1.203e-05,2.52781,2.47389
5204,1.204e-05,2.54233,2.47389
5205,1.205e-05,2.51328,2.47389
5206,1.206e-05,2.51328,2.47389
5207,1.207e-05,2.51328,2.47389
5208,1.208e-05,2.51328,2.48841
5209,1.209e-05,2.52781,2.47389
5210,1.21e-05,2.54233,2.45936
5211,1.211e-05,2.55686,2.47389
5212,1.212e-05,2.54233,2.48841
5213,1.213e-05,2.54233,2.45936
5214,1.214e-05,2.52781,2.47389
5215,1.215e-05,2.54233,2.47389
5216,1.216e-05,2.55686,2.48841
5217,1.217e-05,2.54233,2.47389
5218,1.218e-05,2.52781,2.48841
5219,1.219e-05,2.52781,2.45936
5220,1.22e-05,2.54233,2.48841
5221,1.221e-05,2.54233,2.45936
5222,1.222e-05,2.52781,2.48841
5223,1.223e-05,2.54233,2.48841
5224,1.224e-05,2.52781,2.48841
5225,1.225e-05,2.51328,2.47389
5226,1.226e-05,2.55686,2.47389
5227,1.227e-05,2.55686,2.47389
5228,1.228e-05,2.54233,2.48841
5229,1.229e-05,2.54233,2.48841
5230,1.23e-05,2.52781,2.50294
5231,1.231e-05,2.54233,2.45936
5232,1.232e-05,2.55686,2.51746
5233,1.233e-05,2.52781,2.48841
5234,1.234e-05,2.54233,2.50294
5235,1.235e-05,2.54233,2.48841
5236,1.236e-05,2.54233,2.47389
5237,1.237e-05,2.55686,2.48841
5238,1.238e-05,2.54233,2.50294
5239,1.239e-05,2.52781,2.48841
5240,1.24e-05,2.55686,2.50294
5241,1.241e-05,2.55686,2.50294
5242,1.242e-05,2.55686,2.48841
5243,1.243e-05,2.54233,2.50294
5244,1.244e-05,2.55686,2.45936
5245,1.245e-05,2.54233,2.47389
5246,1.246e-05,2.55686,2.47389
5247,1.247e-05,2.52781,2.51746
5248,1.248e-05,2.54233,2.48841
5249,1.249e-05,2.54233,2.48841
5250,1.25e-05,2.55686,2.48841
5251,1.251e-05,2.54233,2.45936
5252,1.252e-05,2.57138,2.47389
5253,1.253e-05,2.57138,2.47389
5254,1.254e-05,2.54233,2.48841
5255,1.255e-05,2.57138,2.48841
5256,1.256e-05,2.57138,2.47389
5257,1.257e-05,2.55686,2.45936
5258,1.258e-05,2.54233,2.50294
5259,1.259e-05,2.54233,2.47389
5260,1.26e-05,2.55686,2.50294
5261,1.261e-05,2.55686,2.48841
5262,1.262e-05,2.55686,2.51746
5263,1.263e-05,2.54233,2.48841
5264,1.264e-05,2.52781,2.48841
5265,1.265e-05,2.54233,2.47389
5266,1.266e-05,2.52781,2.48841
5267,1.267e-05,2.55686,2.48841
5268,1.268e-05,2.55686,2.50294
5269,1.269e-05,2.55686,2.47389
5270,1.27e-05,2.55686,2.48841
5271,1.271e-05,2.54233,2.48841
5272,1.272e-05,2.55686,2.47389
5273,1.273e-05,2.57138,2.47389
5274,1.274e-05,2.54233,2.47389
5275,1.275e-05,2.52781,2.45936
5276,1.276e-05,2.52781,2.47389
5277,1.277e-05,2.54233,2.45936
5278,1.278e-05,2.57138,2.47389
5279,1.279e-05,2.55686,2.48841
5280,1.28e-05,2.54233,2.50294
5281,1.281e-05,2.54233,2.48841
5282,1.282e-05,2.54233,2.50294
5283,1.283e-05,2.54233,2.45936
5284,1.284e-05,2.54233,2.47389
5285,1.285e-05,2.55686,2.45936
5286,1.286e-05,2.55686,2.47389
5287,1.287e-05,2.54233,2.47389
5288,1.288e-05,2.52781,2.48841
5289,1.289e-05,2.54233,2.48841
5290,1.29e-05,2.52781,2.50294
5291,1.291e-05,2.55686,2.47389
5292,1.292e-05,2.54233,2.45936
5293,1.293e-05,2.57138,2.47389
5294,1.294e-05,2.52781,2.47389
5295,1.295e-05,2.54233,2.45936
5296,1.296e-05,2.54233,2.48841
5297,1.297e-05,2.52781,2.48841
5298,1.298e-05,2.55686,2.48841
5299,1.299e-05,2.55686,2.48841
5300,1.3e-05,2.55686,2.50294
5301,1.301e-05,2.54233,2.45936
5302,1.302e-05,2.54233,2.47389
5303,1.303e-05,2.52781,2.47389
5304,1.304e-05,2.54233,2.47389
5305,1.305e-05,2.52781,2.44484
5306,1.306e-05,2.54233,2.48841
5307,1.307e-05,2.55686,2.48841
5308,1.308e-05,2.55686,2.47389
5309,1.309e-05,2.54233,2.47389
5310,1.31e-05,2.52781,2.47389
5311,1.311e-05,2.54233,2.45936
5312,1.312e-05,2.57138,2.48841
5313,1.313e-05,2.54233,2.47389
5314,1.314e-05,2.54233,2.50294
5315,1.315e-05,2.52781,2.45936
5316,1.316e-05,2.54233,2.48841
5317,1.317e-05,2.55686,2.45936
5318,1.318e-05,2.52781,2.45936
5319,1.319e-05,2.52781,2.47389
5320,1.32e-05,2.54233,2.45936
5321,1.321e-05,2.52781,2.47389
5322,1.322e-05,2.54233,2.47389
5323,1.323e-05,2.54233,2.50294
5324,1.324e-05,2.55686,2.47389
5325,1.325e-05,2.55686,2.47389
5326,1.326e-05,2.55686,2.48841
5327,1.327e-05,2.55686,2.50294
5328,1.328e-05,2.55686,2.50294
5329,1.329e-05,2.54233,2.48841
5330,1.33e-05,2.52781,2.48841
5331,1.331e-05,2.52781,2.47389
5332,1.332e-05,2.54233,2.48841
5333,1.333e-05,2.54233,2.50294
5334,1.334e-05,2.55686,2.50294
5335,1.335e-05,2.54233,2.47389
5336,1.336e-05,2.55686,2.50294
5337,1.337e-05,2.54233,2.48841
5338,1.338e-05,2.55686,2.48841
5339,1.339e-05,2.52781,2.48841
5340,1.34e-05,2.54233,2.47389
5341,1.341e-05,2.54233,2.47389
5342,1.342e-05,2.52781,2.47389
5343,1.343e-05,2.52781,2.47389
5344,1.344e-05,2.54233,2.48841
5345,1.345e-05,2.54233,2.48841
5346,1.346e-05,2.54233,2.48841
5347,1.347e-05,2.55686,2.45936
5348,1.348e-05,2.54233,2.48841
5349,1.349e-05,2.55686,2.47389
5350,1.35e-05,2.52781,2.48841
5351,1.351e-05,2.52781,2.47389
5352,1.352e-05,2.52781,2.50294
5353,1.353e-05,2.55686,2.48841
5354,1.354e-05,2.54233,2.50294
5355,1.355e-05,2.54233,2.48841
5356,1.356e-05,2.55686,2.48841
5357,1.357e-05,2.52781,2.47389
5358,1.358e-05,2.54233,2.47389
5359,1.359e-05,2.54233,2.45936
5360,1.36e-05,2.52781,2.48841
5361,1.361e-05,2.55686,2.50294
5362,1.362e-05,2.55686,2.50294
5363,1.363e-05,2.54233,2.47389
5364,1.364e-05,2.55686,2.50294
5365,1.365e-05,2.54233,2.47389
5366,1.366e-05,2.55686,2.48841
5367,1.367e-05,2.54233,2.47389
5368,1.368e-05,2.54233,2.48841
5369,1.369e-05,2.54233,2.47389
5370,1.37e-05,2.57138,2.47389
5371,1.371e-05,2.54233,2.47389
5372,1.372e-05,2.55686,2.50294
5373,1.373e-05,2.55686,2.48841
5374,1.374e-05,2.55686,2.45936
5375,1.375e-05,2.57138,2.45936
5376,1.376e-05,2.52781,2.47389
5377,1.377e-05,2.52781,2.45936
5378,1.378e-05,2.52781,2.47389
5379,1.379e-05,2.52781,2.48841
5380,1.38e-05,2.54233,2.47389
5381,1.381e-05,2.54233,2.48841
5382,1.382e-05,2.54233,2.48841
5383,1.383e-05,2.55686,2.50294
5384,1.384e-05,2.54233,2.47389
5385,1.385e-05,2.54233,2.45936
5386,1.386e-05,2.55686,2.50294
5387,1.387e-05,2.51328,2.48841
5388,1.388e-05,2.51328,2.50294
5389,1.389e-05,2.51328,2.47389
5390,1.39e-05,2.52781,2.50294
5391,1.391e-05,2.54233,2.48841
5392,1.392e-05,2.52781,2.45936
5393,1.393e-05,2.52781,2.45936
5394,1.394e-05,2.51328,2.48841
5395,1.395e-05,2.52781,2.50294
5396,1.396e-05,2.54233,2.47389
5397,1.397e-05,2.55686,2.47389
5398,1.398e-05,2.52781,2.48841
5399,1.399e-05,2.52781,2.47389
5400,1.4e-05,2.52781,2.48841
5401,1.401e-05,2.54233,2.48841
5402,1.402e-05,2.52781,2.47389
5403,1.403e-05,2.52781,2.48841
5404,1.404e-05,2.54233,2.47389
5405,1.405e-05,2.51328,2.48841
5406,1.406e-05,2.52781,2.47389
5407,1.407e-05,2.52781,2.48841
5408,1.408e-05,2.54233,2.45936
5409,1.409e-05,2.52781,2.48841
5410,1.41e-05,2.52781,2.48841
5411,1.411e-05,2.52781,2.50294
5412,1.412e-05,2.54233,2.48841
5413,1.413e-05,2.54233,2.50294
5414,1.414e-05,2.52781,2.51746
5415,1.415e-05,2.52781,2.48841
5416,1.416e-05,2.54233,2.48841
5417,1.417e-05,2.52781,2.50294
5418,1.418e-05,2.54233,2.50294
5419,1.419e-05,2.52781,2.48841
5420,1.42e-05,2.54233,2.48841
5421,1.421e-05,2.52781,2.48841
5422,1.422e-05,2.54233,2.50294
5423,1.423e-05,2.54233,2.47389
5424,1.424e-05,2.51328,2.48841
5425,1.425e-05,2.52781,2.50294
5426,1.426e-05,2.51328,2.50294
5427,1.427e-05,2.54233,2.48841
5428,1.428e-05,2.54233,2.47389
5429,1.429e-05,2.52781,2.48841
5430,1.43e-05,2.54233,2.48841
5431,1.431e-05,2.54233,2.50294
5432,1.432e-05,2.54233,2.48841
5433,1.433e-05,2.52781,2.47389
5434,1.434e-05,2.52781,2.47389
5435,1.435e-05,2.51328,2.45936
5436,1.436e-05,2.54233,2.48841
5437,1.437e-05,2.52781,2.48841
5438,1.438e-05,2.54233,2.51746
5439,1.439e-05,2.52781,2.48841
5440,1.44e-05,2.54233,2.48841
5441,1.441e-05,2.55686,2.50294
5442,1.442e-05,2.55686,2.48841
5443,1.443e-05,2.54233,2.48841
5444,1.444e-05,2.54233,2.50294
5445,1.445e-05,2.52781,2.50294
5446,1.446e-05,2.58591,2.48841
5447,1.447e-05,2.54233,2.47389
5448,1.448e-05,2.52781,2.50294
5449,1.449e-05,2.55686,2.50294
5450,1.45e-05,2.55686,2.50294
5451,1.451e-05,2.54233,2.50294
5452,1.452e-05,2.54233,2.48841
5453,1.453e-05,2.55686,2.45936
5454,1.454e-05,2.54233,2.51746
5455,1.455e-05,2.54233,2.50294
5456,1.456e-05,2.55686,2.48841
5457,1.457e-05,2.55686,2.48841
5458,1.458e-05,2.55686,2.54651
5459,1.459e-05,2.52781,2.48841
5460,1.46e-05,2.55686,2.48841
5461,1.461e-05,2.52781,2.47389
5462,1.462e-05,2.54233,2.47389
5463,1.463e-05,2.52781,2.48841
5464,1.464e-05,2.54233,2.47389
5465,1.465e-05,2.54233,2.47389
5466,1.466e-05,2.52781,2.48841
5467,1.467e-05,2.52781,2.47389
5468,1.468e-05,2.54233,2.48841
5469,1.469e-05,2.52781,2.48841
5470,1.47e-05,2.54233,2.48841
5471,1.471e-05,2.52781,2.45936
5472,1.472e-05,2.54233,2.50294
5473,1.473e-05,2.55686,2.45936
5474,1.474e-05,2.54233,2.47389
5475,1.475e-05,2.55686,2.48841
5476,1.476e-05,2.54233,2.48841
5477,1.477e-05,2.54233,2.48841
5478,1.478e-05,2.52781,2.50294
5479,1.479e-05,2.55686,2.47389
5480,1.48e-05,2.57138,2.48841
5481,1.481e-05,2.54233,2.48841
5482,1.482e-05,2.52781,2.47389
5483,1.483e-05,2.52781,2.50294
5484,1.484e-05,2.55686,2.50294
5485,1.485e-05,2.52781,2.47389
5486,1.486e-05,2.52781,2.50294
5487,1.487e-05,2.54233,2.47389
5488,1.488e-05,2.55686,2.48841
5489,1.489e-05,2.54233,2.47389
5490,1.49e-05,2.51328,2.48841
5491,1.491e-05,2.54233,2.50294
5492,1.492e-05,2.51328,2.47389
5493,1.493e-05,2.55686,2.50294
5494,1.494e-05,2.54233,2.48841
5495,1.495e-05,2.54233,2.47389
5496,1.496e-05,2.55686,2.47389
5497,1.497e-05,2.52781,2.50294
5498,1.498e-05,2.54233,2.47389
5499,1.499e-05,2.54233,2.45936
5500,1.5e-05,2.54233,2.48841
5501,1.501e-05,2.54233,2.45936
5502,1.502e-05,2.57138,2.45936
5503,1.503e-05,2.52781,2.47389
5504,1.504e-05,2.54233,2.47389
5505,1.505e-05,2.55686,2.50294
5506,1.506e-05,2.55686,2.47389
5507,1.507e-05,2.54233,2.50294
5508,1.508e-05,2.52781,2.45936
5509,1.509e-05,2.52781,2.47389
5510,1.51e-05,2.54233,2.47389
5511,1.511e-05,2.52781,2.47389
5512,1.512e-05,2.55686,2.47389
5513,1.513e-05,2.52781,2.48841
5514,1.514e-05,2.52781,2.51746
5515,1.515e-05,2.55686,2.47389
5516,1.516e-05,2.54233,2.50294
5517,1.517e-05,2.54233,2.45936
5518,1.518e-05,2.54233,2.48841
5519,1.519e-05,2.52781,2.47389
5520,1.52e-05,2.54233,2.48841
5521,1.521e-05,2.55686,2.48841
5522,1.522e-05,2.54233,2.45936
5523,1.523e-05,2.52781,2.47389
5524,1.524e-05,2.52781,2.47389
5525,1.525e-05,2.55686,2.45936
5526,1.526e-05,2.52781,2.48841
5527,1.527e-05,2.54233,2.47389
5528,1.528e-05,2.55686,2.50294
5529,1.529e-05,2.54233,2.48841
5530,1.53e-05,2.52781,2.48841
5531,1.531e-05,2.48423,2.45936
5532,1.532e-05,2.52781,2.47389
5533,1.533e-05,2.55686,2.47389
5534,1.534e-05,2.55686,2.47389
5535,1.535e-05,2.55686,2.48841
5536,1.536e-05,2.55686,2.45936
5537,1.537e-05,2.52781,2.45936
5538,1.538e-05,2.52781,2.48841
5539,1.539e-05,2.52781,2.48841
5540,1.54e-05,2.51328,2.48841
5541,1.541e-05,2.52781,2.48841
5542,1.542e-05,2.52781,2.47389
5543,1.543e-05,2.54233,2.47389
5544,1.544e-05,2.52781,2.50294
5545,1.545e-05,2.52781,2.47389
5546,1.546e-05,2.54233,2.45936
5547,1.547e-05,2.54233,2.45936
5548,1.548e-05,2.52781,2.48841
