in s,C2 in V
-2.95873E-01,3.34677E+00
-2.95868E-01,3.34555E+00
-2.95863E-01,3.34677E+00
-2.95858E-01,3.34799E+00
-2.95853E-01,3.34631E+00
-2.95848E-01,3.34647E+00
-2.95843E-01,3.34631E+00
-2.95838E-01,3.34784E+00
-2.95833E-01,3.34769E+00
-2.95828E-01,3.34784E+00
-2.95823E-01,3.34723E+00
-2.95818E-01,3.34753E+00
-2.95813E-01,3.34845E+00
-2.95808E-01,3.34830E+00
-2.95803E-01,3.34738E+00
-2.95798E-01,3.34708E+00
-2.95793E-01,3.34601E+00
-2.95788E-01,3.34647E+00
-2.95782E-01,3.34647E+00
-2.95777E-01,3.34662E+00
-2.95772E-01,3.34708E+00
-2.95767E-01,3.34708E+00
-2.95762E-01,3.34662E+00
-2.95757E-01,3.34692E+00
-2.95752E-01,3.34708E+00
-2.95747E-01,3.34876E+00
-2.95742E-01,3.34860E+00
-2.95737E-01,3.34937E+00
-2.95732E-01,3.34952E+00
-2.95727E-01,3.35013E+00
-2.95722E-01,3.34952E+00
-2.95717E-01,3.34937E+00
-2.95712E-01,3.34891E+00
-2.95707E-01,3.34876E+00
-2.95702E-01,3.34799E+00
-2.95697E-01,3.34692E+00
-2.95692E-01,3.34631E+00
-2.95687E-01,3.34753E+00
-2.95682E-01,3.34692E+00
-2.95677E-01,3.34662E+00
-2.95672E-01,3.34570E+00
-2.95667E-01,3.34662E+00
-2.95662E-01,3.34647E+00
-2.95656E-01,3.34692E+00
-2.95651E-01,3.34723E+00
-2.95646E-01,3.34723E+00
-2.95641E-01,3.34738E+00
-2.95636E-01,3.34769E+00
-2.95631E-01,3.34677E+00
-2.95626E-01,3.34708E+00
-2.95621E-01,3.34753E+00
-2.95616E-01,3.34692E+00
-2.95611E-01,3.34616E+00
-2.95606E-01,3.34723E+00
-2.95601E-01,3.34860E+00
-2.95596E-01,3.34753E+00
-2.95591E-01,3.34845E+00
-2.95586E-01,3.34692E+00
-2.95581E-01,3.34784E+00
-2.95576E-01,3.34876E+00
-2.95571E-01,3.34815E+00
-2.95566E-01,3.34830E+00
-2.95561E-01,3.34799E+00
-2.95556E-01,3.34708E+00
-2.95551E-01,3.34753E+00
-2.95546E-01,3.34662E+00
-2.95541E-01,3.34601E+00
-2.95536E-01,3.34555E+00
-2.95530E-01,3.34616E+00
-2.95525E-01,3.34708E+00
-2.95520E-01,3.34662E+00
-2.95515E-01,3.34692E+00
-2.95510E-01,3.34738E+00
-2.95505E-01,3.34601E+00
-2.95500E-01,3.34570E+00
-2.95495E-01,3.34586E+00
-2.95490E-01,3.34433E+00
-2.95485E-01,3.34464E+00
-2.95480E-01,3.34479E+00
-2.95475E-01,3.34509E+00
-2.95470E-01,3.34509E+00
-2.95465E-01,3.34647E+00
-2.95460E-01,3.34784E+00
-2.95455E-01,3.34738E+00
-2.95450E-01,3.34723E+00
-2.95445E-01,3.34753E+00
-2.95440E-01,3.34937E+00
-2.95435E-01,3.34784E+00
-2.95430E-01,3.34662E+00
-2.95425E-01,3.34662E+00
-2.95420E-01,3.34753E+00
-2.95415E-01,3.34723E+00
-2.95410E-01,3.34723E+00
-2.95404E-01,3.34708E+00
-2.95399E-01,3.34601E+00
-2.95394E-01,3.34647E+00
-2.95389E-01,3.34647E+00
-2.95384E-01,3.34647E+00
-2.95379E-01,3.34662E+00
-2.95374E-01,3.34692E+00
-2.95369E-01,3.34860E+00
-2.95364E-01,3.34891E+00
-2.95359E-01,3.34906E+00
-2.95354E-01,3.34860E+00
-2.95349E-01,3.34937E+00
-2.95344E-01,3.34937E+00
-2.95339E-01,3.34876E+00
-2.95334E-01,3.34891E+00
-2.95329E-01,3.34860E+00
-2.95324E-01,3.34738E+00
-2.95319E-01,3.34708E+00
-2.95314E-01,3.34723E+00
-2.95309E-01,3.34891E+00
-2.95304E-01,3.35013E+00
-2.95299E-01,3.35074E+00
-2.95294E-01,3.35165E+00
-2.95289E-01,3.35104E+00
-2.95284E-01,3.34998E+00
-2.95278E-01,3.35059E+00
-2.95273E-01,3.34952E+00
-2.95268E-01,3.34937E+00
-2.95263E-01,3.34845E+00
-2.95258E-01,3.34860E+00
-2.95253E-01,3.34769E+00
-2.95248E-01,3.34723E+00
-2.95243E-01,3.34677E+00
-2.95238E-01,3.34769E+00
-2.95233E-01,3.34815E+00
-2.95228E-01,3.34738E+00
-2.95223E-01,3.34708E+00
-2.95218E-01,3.34647E+00
-2.95213E-01,3.34509E+00
-2.95208E-01,3.34601E+00
-2.95203E-01,3.34662E+00
-2.95198E-01,3.34708E+00
-2.95193E-01,3.34677E+00
-2.95188E-01,3.34738E+00
-2.95183E-01,3.34723E+00
-2.95178E-01,3.34769E+00
-2.95173E-01,3.34967E+00
-2.95168E-01,3.34784E+00
-2.95163E-01,3.34830E+00
-2.95158E-01,3.34815E+00
-2.95152E-01,3.34845E+00
-2.95147E-01,3.34860E+00
-2.95142E-01,3.34815E+00
-2.95137E-01,3.34845E+00
-2.95132E-01,3.34860E+00
-2.95127E-01,3.34738E+00
-2.95122E-01,3.34708E+00
-2.95117E-01,3.34845E+00
-2.95112E-01,3.34723E+00
-2.95107E-01,3.34601E+00
-2.95102E-01,3.34586E+00
-2.95097E-01,3.34631E+00
-2.95092E-01,3.34555E+00
-2.95087E-01,3.34586E+00
-2.95082E-01,3.34647E+00
-2.95077E-01,3.34723E+00
-2.95072E-01,3.34662E+00
-2.95067E-01,3.34723E+00
-2.95062E-01,3.34799E+00
-2.95057E-01,3.34784E+00
-2.95052E-01,3.34891E+00
-2.95047E-01,3.34876E+00
-2.95042E-01,3.34738E+00
-2.95037E-01,3.34677E+00
-2.95032E-01,3.34738E+00
-2.95026E-01,3.34753E+00
-2.95021E-01,3.34738E+00
-2.95016E-01,3.34708E+00
-2.95011E-01,3.34723E+00
-2.95006E-01,3.34860E+00
-2.95001E-01,3.34876E+00
-2.94996E-01,3.34952E+00
-2.94991E-01,3.34906E+00
-2.94986E-01,3.34891E+00
-2.94981E-01,3.34891E+00
-2.94976E-01,3.34982E+00
-2.94971E-01,3.35089E+00
-2.94966E-01,3.35043E+00
-2.94961E-01,3.35135E+00
-2.94956E-01,3.34952E+00
-2.94951E-01,3.34906E+00
-2.94946E-01,3.34845E+00
-2.94941E-01,3.34799E+00
-2.94936E-01,3.34799E+00
-2.94931E-01,3.34784E+00
-2.94926E-01,3.34860E+00
-2.94921E-01,3.34876E+00
-2.94916E-01,3.34860E+00
-2.94911E-01,3.34982E+00
-2.94906E-01,3.35043E+00
-2.94900E-01,3.34860E+00
-2.94895E-01,3.34815E+00
-2.94890E-01,3.34662E+00
-2.94885E-01,3.34692E+00
-2.94880E-01,3.34647E+00
-2.94875E-01,3.34753E+00
-2.94870E-01,3.34784E+00
-2.94865E-01,3.34723E+00
-2.94860E-01,3.34769E+00
-2.94855E-01,3.34662E+00
-2.94850E-01,3.34677E+00
-2.94845E-01,3.34555E+00
-2.94840E-01,3.34586E+00
-2.94835E-01,3.34662E+00
-2.94830E-01,3.34738E+00
-2.94825E-01,3.34784E+00
-2.94820E-01,3.34708E+00
-2.94815E-01,3.34738E+00
-2.94810E-01,3.34662E+00
-2.94805E-01,3.34799E+00
-2.94800E-01,3.34753E+00
-2.94795E-01,3.34784E+00
-2.94790E-01,3.34769E+00
-2.94785E-01,3.34784E+00
-2.94780E-01,3.34906E+00
-2.94774E-01,3.34937E+00
-2.94769E-01,3.34723E+00
-2.94764E-01,3.34830E+00
-2.94759E-01,3.34815E+00
-2.94754E-01,3.34799E+00
-2.94749E-01,3.34738E+00
-2.94744E-01,3.34677E+00
-2.94739E-01,3.34723E+00
-2.94734E-01,3.34677E+00
-2.94729E-01,3.34586E+00
-2.94724E-01,3.34601E+00
-2.94719E-01,3.34631E+00
-2.94714E-01,3.34616E+00
-2.94709E-01,3.34616E+00
-2.94704E-01,3.34662E+00
-2.94699E-01,3.34738E+00
-2.94694E-01,3.34815E+00
-2.94689E-01,3.34876E+00
-2.94684E-01,3.34891E+00
-2.94679E-01,3.34845E+00
-2.94674E-01,3.34799E+00
-2.94669E-01,3.34860E+00
-2.94664E-01,3.34692E+00
-2.94659E-01,3.34738E+00
-2.94654E-01,3.34708E+00
-2.94648E-01,3.34708E+00
-2.94643E-01,3.34708E+00
-2.94638E-01,3.34769E+00
-2.94633E-01,3.34784E+00
-2.94628E-01,3.34815E+00
-2.94623E-01,3.34769E+00
-2.94618E-01,3.34692E+00
-2.94613E-01,3.34662E+00
-2.94608E-01,3.34815E+00
-2.94603E-01,3.34647E+00
-2.94598E-01,3.34647E+00
-2.94593E-01,3.34723E+00
-2.94588E-01,3.34738E+00
-2.94583E-01,3.34692E+00
-2.94578E-01,3.34738E+00
-2.94573E-01,3.34708E+00
-2.94568E-01,3.34799E+00
-2.94563E-01,3.34769E+00
-2.94558E-01,3.34753E+00
-2.94553E-01,3.34616E+00
-2.94548E-01,3.34555E+00
-2.94543E-01,3.34738E+00
-2.94538E-01,3.34769E+00
-2.94533E-01,3.34692E+00
-2.94528E-01,3.34647E+00
-2.94522E-01,3.34525E+00
-2.94517E-01,3.34616E+00
-2.94512E-01,3.34647E+00
-2.94507E-01,3.34692E+00
-2.94502E-01,3.34662E+00
-2.94497E-01,3.34753E+00
-2.94492E-01,3.34692E+00
-2.94487E-01,3.34708E+00
-2.94482E-01,3.34570E+00
-2.94477E-01,3.34586E+00
-2.94472E-01,3.34540E+00
-2.94467E-01,3.34601E+00
-2.94462E-01,3.34662E+00
-2.94457E-01,3.34830E+00
-2.94452E-01,3.34815E+00
-2.94447E-01,3.34799E+00
-2.94442E-01,3.34815E+00
-2.94437E-01,3.34677E+00
-2.94432E-01,3.34692E+00
-2.94427E-01,3.34662E+00
-2.94422E-01,3.34631E+00
-2.94417E-01,3.34586E+00
-2.94412E-01,3.34586E+00
-2.94407E-01,3.34601E+00
-2.94402E-01,3.34647E+00
-2.94396E-01,3.34601E+00
-2.94391E-01,3.34586E+00
-2.94386E-01,3.34662E+00
-2.94381E-01,3.34647E+00
-2.94376E-01,3.34601E+00
-2.94371E-01,3.34616E+00
-2.94366E-01,3.34662E+00
-2.94361E-01,3.34692E+00
-2.94356E-01,3.34891E+00
-2.94351E-01,3.34830E+00
-2.94346E-01,3.34845E+00
-2.94341E-01,3.34891E+00
-2.94336E-01,3.34708E+00
-2.94331E-01,3.34692E+00
-2.94326E-01,3.34723E+00
-2.94321E-01,3.34738E+00
-2.94316E-01,3.34723E+00
-2.94311E-01,3.34692E+00
-2.94306E-01,3.34601E+00
-2.94301E-01,3.34708E+00
-2.94296E-01,3.34815E+00
-2.94291E-01,3.34815E+00
-2.94286E-01,3.34906E+00
-2.94281E-01,3.34921E+00
-2.94276E-01,3.35150E+00
-2.94270E-01,3.35089E+00
-2.94265E-01,3.35120E+00
-2.94260E-01,3.35028E+00
-2.94255E-01,3.35059E+00
-2.94250E-01,3.34967E+00
-2.94245E-01,3.34998E+00
-2.94240E-01,3.34998E+00
-2.94235E-01,3.34921E+00
-2.94230E-01,3.34738E+00
-2.94225E-01,3.34662E+00
-2.94220E-01,3.34708E+00
-2.94215E-01,3.34799E+00
-2.94210E-01,3.34784E+00
-2.94205E-01,3.34845E+00
-2.94200E-01,3.34906E+00
-2.94195E-01,3.34799E+00
-2.94190E-01,3.34769E+00
-2.94185E-01,3.34662E+00
-2.94180E-01,3.34677E+00
-2.94175E-01,3.34631E+00
-2.94170E-01,3.34662E+00
-2.94165E-01,3.34723E+00
-2.94160E-01,3.34738E+00
-2.94155E-01,3.34815E+00
-2.94150E-01,3.34784E+00
-2.94144E-01,3.34815E+00
-2.94139E-01,3.34845E+00
-2.94134E-01,3.34815E+00
-2.94129E-01,3.34753E+00
-2.94124E-01,3.34876E+00
-2.94119E-01,3.34860E+00
-2.94114E-01,3.34830E+00
-2.94109E-01,3.34998E+00
-2.94104E-01,3.34876E+00
-2.94099E-01,3.34586E+00
-2.94094E-01,3.34647E+00
-2.94089E-01,3.34677E+00
-2.94084E-01,3.34769E+00
-2.94079E-01,3.34815E+00
-2.94074E-01,3.34753E+00
-2.94069E-01,3.34708E+00
-2.94064E-01,3.34784E+00
-2.94059E-01,3.34753E+00
-2.94054E-01,3.34769E+00
-2.94049E-01,3.34723E+00
-2.94044E-01,3.34647E+00
-2.94039E-01,3.34616E+00
-2.94034E-01,3.34647E+00
-2.94029E-01,3.34753E+00
-2.94024E-01,3.34708E+00
-2.94018E-01,3.34677E+00
-2.94013E-01,3.34677E+00
-2.94008E-01,3.34784E+00
-2.94003E-01,3.34799E+00
-2.93998E-01,3.34921E+00
-2.93993E-01,3.34952E+00
-2.93988E-01,3.34952E+00
-2.93983E-01,3.34906E+00
-2.93978E-01,3.34921E+00
-2.93973E-01,3.34921E+00
-2.93968E-01,3.34921E+00
-2.93963E-01,3.34860E+00
-2.93958E-01,3.34860E+00
-2.93953E-01,3.34906E+00
-2.93948E-01,3.34723E+00
-2.93943E-01,3.34723E+00
-2.93938E-01,3.34769E+00
-2.93933E-01,3.34815E+00
-2.93928E-01,3.34723E+00
-2.93923E-01,3.34753E+00
-2.93918E-01,3.34815E+00
-2.93913E-01,3.34876E+00
-2.93908E-01,3.34784E+00
-2.93903E-01,3.34799E+00
-2.93898E-01,3.34799E+00
-2.93892E-01,3.34784E+00
-2.93887E-01,3.34692E+00
-2.93882E-01,3.34662E+00
-2.93877E-01,3.34570E+00
-2.93872E-01,3.34525E+00
-2.93867E-01,3.34616E+00
-2.93862E-01,3.34753E+00
-2.93857E-01,3.34631E+00
-2.93852E-01,3.34662E+00
-2.93847E-01,3.34601E+00
-2.93842E-01,3.34647E+00
-2.93837E-01,3.34586E+00
-2.93832E-01,3.34708E+00
-2.93827E-01,3.34753E+00
-2.93822E-01,3.34723E+00
-2.93817E-01,3.34876E+00
-2.93812E-01,3.34845E+00
-2.93807E-01,3.34876E+00
-2.93802E-01,3.34982E+00
-2.93797E-01,3.35013E+00
-2.93792E-01,3.34921E+00
-2.93787E-01,3.34784E+00
-2.93782E-01,3.34769E+00
-2.93777E-01,3.34677E+00
-2.93772E-01,3.34662E+00
-2.93766E-01,3.34647E+00
-2.93761E-01,3.34509E+00
-2.93756E-01,3.34647E+00
-2.93751E-01,3.34616E+00
-2.93746E-01,3.34631E+00
-2.93741E-01,3.34631E+00
-2.93736E-01,3.34723E+00
-2.93731E-01,3.34662E+00
-2.93726E-01,3.34830E+00
-2.93721E-01,3.34921E+00
-2.93716E-01,3.34906E+00
-2.93711E-01,3.34784E+00
-2.93706E-01,3.34738E+00
-2.93701E-01,3.34631E+00
-2.93696E-01,3.34631E+00
-2.93691E-01,3.34479E+00
-2.93686E-01,3.34433E+00
-2.93681E-01,3.34525E+00
-2.93676E-01,3.34433E+00
-2.93671E-01,3.34387E+00
-2.93666E-01,3.34403E+00
-2.93661E-01,3.34250E+00
-2.93656E-01,3.34235E+00
-2.93651E-01,3.34341E+00
-2.93646E-01,3.34494E+00
-2.93640E-01,3.34540E+00
-2.93635E-01,3.34540E+00
-2.93630E-01,3.34509E+00
-2.93625E-01,3.34662E+00
-2.93620E-01,3.34692E+00
-2.93615E-01,3.34631E+00
-2.93610E-01,3.34586E+00
-2.93605E-01,3.34677E+00
-2.93600E-01,3.34601E+00
-2.93595E-01,3.34616E+00
-2.93590E-01,3.34677E+00
-2.93585E-01,3.34708E+00
-2.93580E-01,3.34723E+00
-2.93575E-01,3.34662E+00
-2.93570E-01,3.34769E+00
-2.93565E-01,3.34799E+00
-2.93560E-01,3.34906E+00
-2.93555E-01,3.34830E+00
-2.93550E-01,3.34860E+00
-2.93545E-01,3.34860E+00
-2.93540E-01,3.34891E+00
-2.93535E-01,3.34967E+00
-2.93530E-01,3.34998E+00
-2.93525E-01,3.35043E+00
-2.93520E-01,3.35028E+00
-2.93514E-01,3.34998E+00
-2.93509E-01,3.34952E+00
-2.93504E-01,3.34921E+00
-2.93499E-01,3.34830E+00
-2.93494E-01,3.34815E+00
-2.93489E-01,3.34769E+00
-2.93484E-01,3.34677E+00
-2.93479E-01,3.34753E+00
-2.93474E-01,3.34723E+00
-2.93469E-01,3.34662E+00
-2.93464E-01,3.34616E+00
-2.93459E-01,3.34815E+00
-2.93454E-01,3.34967E+00
-2.93449E-01,3.35104E+00
-2.93444E-01,3.35181E+00
-2.93439E-01,3.35272E+00
-2.93434E-01,3.35288E+00
-2.93429E-01,3.35165E+00
-2.93424E-01,3.35181E+00
-2.93419E-01,3.35089E+00
-2.93414E-01,3.35120E+00
-2.93409E-01,3.35135E+00
-2.93404E-01,3.35165E+00
-2.93399E-01,3.35120E+00
-2.93394E-01,3.35089E+00
-2.93388E-01,3.35043E+00
-2.93383E-01,3.34952E+00
-2.93378E-01,3.34876E+00
-2.93373E-01,3.34921E+00
-2.93368E-01,3.34906E+00
-2.93363E-01,3.34967E+00
-2.93358E-01,3.34967E+00
-2.93353E-01,3.34952E+00
-2.93348E-01,3.34952E+00
-2.93343E-01,3.34906E+00
-2.93338E-01,3.34937E+00
-2.93333E-01,3.34952E+00
-2.93328E-01,3.34860E+00
-2.93323E-01,3.34753E+00
-2.93318E-01,3.34815E+00
-2.93313E-01,3.34876E+00
-2.93308E-01,3.34738E+00
-2.93303E-01,3.34845E+00
-2.93298E-01,3.34830E+00
-2.93293E-01,3.34860E+00
-2.93288E-01,3.34860E+00
-2.93283E-01,3.34860E+00
-2.93278E-01,3.34876E+00
-2.93273E-01,3.34891E+00
-2.93268E-01,3.35013E+00
-2.93262E-01,3.35013E+00
-2.93257E-01,3.34967E+00
-2.93252E-01,3.34982E+00
-2.93247E-01,3.35013E+00
-2.93242E-01,3.35074E+00
-2.93237E-01,3.34952E+00
-2.93232E-01,3.34906E+00
-2.93227E-01,3.34815E+00
-2.93222E-01,3.34784E+00
-2.93217E-01,3.34662E+00
-2.93212E-01,3.34677E+00
-2.93207E-01,3.34723E+00
-2.93202E-01,3.34586E+00
-2.93197E-01,3.34601E+00
-2.93192E-01,3.34647E+00
-2.93187E-01,3.34662E+00
-2.93182E-01,3.34723E+00
-2.93177E-01,3.34738E+00
-2.93172E-01,3.34662E+00
-2.93167E-01,3.34601E+00
-2.93162E-01,3.34601E+00
-2.93157E-01,3.34464E+00
-2.93152E-01,3.34494E+00
-2.93147E-01,3.34509E+00
-2.93142E-01,3.34540E+00
-2.93136E-01,3.34586E+00
-2.93131E-01,3.34677E+00
-2.93126E-01,3.34692E+00
-2.93121E-01,3.34708E+00
-2.93116E-01,3.34708E+00
-2.93111E-01,3.34662E+00
-2.93106E-01,3.34738E+00
-2.93101E-01,3.34692E+00
-2.93096E-01,3.34662E+00
-2.93091E-01,3.34662E+00
-2.93086E-01,3.34692E+00
-2.93081E-01,3.34662E+00
-2.93076E-01,3.34769E+00
-2.93071E-01,3.34692E+00
-2.93066E-01,3.34723E+00
-2.93061E-01,3.34860E+00
-2.93056E-01,3.34906E+00
-2.93051E-01,3.34876E+00
-2.93046E-01,3.34769E+00
-2.93041E-01,3.34723E+00
-2.93036E-01,3.34753E+00
-2.93031E-01,3.34692E+00
-2.93026E-01,3.34708E+00
-2.93021E-01,3.34601E+00
-2.93016E-01,3.34586E+00
-2.93010E-01,3.34616E+00
-2.93005E-01,3.34570E+00
-2.93000E-01,3.34662E+00
-2.92995E-01,3.34570E+00
-2.92990E-01,3.34692E+00
-2.92985E-01,3.34708E+00
-2.92980E-01,3.34738E+00
-2.92975E-01,3.34845E+00
-2.92970E-01,3.34860E+00
-2.92965E-01,3.34784E+00
-2.92960E-01,3.34753E+00
-2.92955E-01,3.34692E+00
-2.92950E-01,3.34601E+00
-2.92945E-01,3.34601E+00
-2.92940E-01,3.34586E+00
-2.92935E-01,3.34876E+00
-2.92930E-01,3.34860E+00
-2.92925E-01,3.34815E+00
-2.92920E-01,3.34769E+00
-2.92915E-01,3.34692E+00
-2.92910E-01,3.34586E+00
-2.92905E-01,3.34647E+00
-2.92900E-01,3.34677E+00
-2.92895E-01,3.34692E+00
-2.92890E-01,3.34799E+00
-2.92884E-01,3.34845E+00
-2.92879E-01,3.34753E+00
-2.92874E-01,3.34662E+00
-2.92869E-01,3.34677E+00
-2.92864E-01,3.34677E+00
-2.92859E-01,3.34815E+00
-2.92854E-01,3.34891E+00
-2.92849E-01,3.34967E+00
-2.92844E-01,3.35120E+00
-2.92839E-01,3.35074E+00
-2.92834E-01,3.35120E+00
-2.92829E-01,3.35074E+00
-2.92824E-01,3.34998E+00
-2.92819E-01,3.34982E+00
-2.92814E-01,3.34830E+00
-2.92809E-01,3.34753E+00
-2.92804E-01,3.34815E+00
-2.92799E-01,3.34784E+00
-2.92794E-01,3.34845E+00
-2.92789E-01,3.34860E+00
-2.92784E-01,3.34769E+00
-2.92779E-01,3.34738E+00
-2.92774E-01,3.34799E+00
-2.92769E-01,3.34876E+00
-2.92764E-01,3.34845E+00
-2.92758E-01,3.34967E+00
-2.92753E-01,3.34921E+00
-2.92748E-01,3.34952E+00
-2.92743E-01,3.34937E+00
-2.92738E-01,3.34830E+00
-2.92733E-01,3.34906E+00
-2.92728E-01,3.34860E+00
-2.92723E-01,3.34769E+00
-2.92718E-01,3.34708E+00
-2.92713E-01,3.34570E+00
-2.92708E-01,3.34494E+00
-2.92703E-01,3.34540E+00
-2.92698E-01,3.34479E+00
-2.92693E-01,3.34601E+00
-2.92688E-01,3.34662E+00
-2.92683E-01,3.34662E+00
-2.92678E-01,3.34601E+00
-2.92673E-01,3.34662E+00
-2.92668E-01,3.34647E+00
-2.92663E-01,3.34662E+00
-2.92658E-01,3.34815E+00
-2.92653E-01,3.34830E+00
-2.92648E-01,3.34815E+00
-2.92643E-01,3.34753E+00
-2.92638E-01,3.34845E+00
-2.92632E-01,3.34723E+00
-2.92627E-01,3.34723E+00
-2.92622E-01,3.34784E+00
-2.92617E-01,3.34799E+00
-2.92612E-01,3.34799E+00
-2.92607E-01,3.34723E+00
-2.92602E-01,3.34784E+00
-2.92597E-01,3.34891E+00
-2.92592E-01,3.34860E+00
-2.92587E-01,3.34952E+00
-2.92582E-01,3.34906E+00
-2.92577E-01,3.34891E+00
-2.92572E-01,3.34860E+00
-2.92567E-01,3.34570E+00
-2.92562E-01,3.34647E+00
-2.92557E-01,3.34570E+00
-2.92552E-01,3.34586E+00
-2.92547E-01,3.34647E+00
-2.92542E-01,3.34631E+00
-2.92537E-01,3.34555E+00
-2.92532E-01,3.34723E+00
-2.92527E-01,3.34677E+00
-2.92522E-01,3.34769E+00
-2.92517E-01,3.34860E+00
-2.92512E-01,3.34830E+00
-2.92506E-01,3.34845E+00
-2.92501E-01,3.34753E+00
-2.92496E-01,3.34830E+00
-2.92491E-01,3.34891E+00
-2.92486E-01,3.34860E+00
-2.92481E-01,3.34982E+00
-2.92476E-01,3.35074E+00
-2.92471E-01,3.34967E+00
-2.92466E-01,3.34845E+00
-2.92461E-01,3.34860E+00
-2.92456E-01,3.34738E+00
-2.92451E-01,3.34845E+00
-2.92446E-01,3.34891E+00
-2.92441E-01,3.34662E+00
-2.92436E-01,3.34723E+00
-2.92431E-01,3.34784E+00
-2.92426E-01,3.34906E+00
-2.92421E-01,3.34860E+00
-2.92416E-01,3.34845E+00
-2.92411E-01,3.34845E+00
-2.92406E-01,3.34830E+00
-2.92401E-01,3.34937E+00
-2.92396E-01,3.34845E+00
-2.92391E-01,3.34815E+00
-2.92386E-01,3.34753E+00
-2.92380E-01,3.34799E+00
-2.92375E-01,3.34906E+00
-2.92370E-01,3.34937E+00
-2.92365E-01,3.34876E+00
-2.92360E-01,3.34891E+00
-2.92355E-01,3.34845E+00
-2.92350E-01,3.34769E+00
-2.92345E-01,3.34906E+00
-2.92340E-01,3.34998E+00
-2.92335E-01,3.34876E+00
-2.92330E-01,3.34845E+00
-2.92325E-01,3.34845E+00
-2.92320E-01,3.34891E+00
-2.92315E-01,3.34815E+00
-2.92310E-01,3.34937E+00
-2.92305E-01,3.34967E+00
-2.92300E-01,3.34891E+00
-2.92295E-01,3.34982E+00
-2.92290E-01,3.35028E+00
-2.92285E-01,3.34906E+00
-2.92280E-01,3.34921E+00
-2.92275E-01,3.34769E+00
-2.92270E-01,3.34799E+00
-2.92265E-01,3.34906E+00
-2.92260E-01,3.34830E+00
-2.92254E-01,3.34860E+00
-2.92249E-01,3.34891E+00
-2.92244E-01,3.34967E+00
-2.92239E-01,3.34937E+00
-2.92234E-01,3.34998E+00
-2.92229E-01,3.35120E+00
-2.92224E-01,3.35089E+00
-2.92219E-01,3.35104E+00
-2.92214E-01,3.35028E+00
-2.92209E-01,3.34952E+00
-2.92204E-01,3.34906E+00
-2.92199E-01,3.34891E+00
-2.92194E-01,3.34906E+00
-2.92189E-01,3.34952E+00
-2.92184E-01,3.34998E+00
-2.92179E-01,3.35059E+00
-2.92174E-01,3.34967E+00
-2.92169E-01,3.34845E+00
-2.92164E-01,3.34769E+00
-2.92159E-01,3.34860E+00
-2.92154E-01,3.34647E+00
-2.92149E-01,3.34692E+00
-2.92144E-01,3.34723E+00
-2.92139E-01,3.34692E+00
-2.92134E-01,3.34723E+00
-2.92128E-01,3.34815E+00
-2.92123E-01,3.34876E+00
-2.92118E-01,3.34815E+00
-2.92113E-01,3.34845E+00
-2.92108E-01,3.34815E+00
-2.92103E-01,3.34967E+00
-2.92098E-01,3.34921E+00
-2.92093E-01,3.34876E+00
-2.92088E-01,3.35013E+00
-2.92083E-01,3.35104E+00
-2.92078E-01,3.35120E+00
-2.92073E-01,3.35059E+00
-2.92068E-01,3.35043E+00
-2.92063E-01,3.35059E+00
-2.92058E-01,3.35104E+00
-2.92053E-01,3.35181E+00
-2.92048E-01,3.35104E+00
-2.92043E-01,3.35104E+00
-2.92038E-01,3.35181E+00
-2.92033E-01,3.35150E+00
-2.92028E-01,3.35074E+00
-2.92023E-01,3.35120E+00
-2.92018E-01,3.35043E+00
-2.92013E-01,3.35135E+00
-2.92008E-01,3.35059E+00
-2.92002E-01,3.35120E+00
-2.91997E-01,3.34982E+00
-2.91992E-01,3.35013E+00
-2.91987E-01,3.35059E+00
-2.91982E-01,3.35013E+00
-2.91977E-01,3.34952E+00
-2.91972E-01,3.34860E+00
-2.91967E-01,3.34876E+00
-2.91962E-01,3.34998E+00
-2.91957E-01,3.35013E+00
-2.91952E-01,3.34937E+00
-2.91947E-01,3.35059E+00
-2.91942E-01,3.34799E+00
-2.91937E-01,3.34708E+00
-2.91932E-01,3.34662E+00
-2.91927E-01,3.34769E+00
-2.91922E-01,3.34738E+00
-2.91917E-01,3.34784E+00
-2.91912E-01,3.34753E+00
-2.91907E-01,3.34738E+00
-2.91902E-01,3.34845E+00
-2.91897E-01,3.34815E+00
-2.91892E-01,3.34906E+00
-2.91887E-01,3.34906E+00
-2.91882E-01,3.34830E+00
-2.91876E-01,3.34845E+00
-2.91871E-01,3.34815E+00
-2.91866E-01,3.34769E+00
-2.91861E-01,3.34815E+00
-2.91856E-01,3.34784E+00
-2.91851E-01,3.34647E+00
-2.91846E-01,3.34479E+00
-2.91841E-01,3.34662E+00
-2.91836E-01,3.34525E+00
-2.91831E-01,3.34631E+00
-2.91826E-01,3.34738E+00
-2.91821E-01,3.34799E+00
-2.91816E-01,3.34769E+00
-2.91811E-01,3.34937E+00
-2.91806E-01,3.34937E+00
-2.91801E-01,3.34952E+00
-2.91796E-01,3.34921E+00
-2.91791E-01,3.35028E+00
-2.91786E-01,3.34967E+00
-2.91781E-01,3.34952E+00
-2.91776E-01,3.34891E+00
-2.91771E-01,3.34860E+00
-2.91766E-01,3.34815E+00
-2.91761E-01,3.34769E+00
-2.91756E-01,3.34708E+00
-2.91750E-01,3.34586E+00
-2.91745E-01,3.34586E+00
-2.91740E-01,3.34586E+00
-2.91735E-01,3.34570E+00
-2.91730E-01,3.34586E+00
