in s,C1 in V
2.3652E-02,1.912E+01
2.3674E-02,1.843E+01
2.3674E-02,1.921E+01
2.3695E-02,1.853E+01
2.3695E-02,1.926E+01
2.3717E-02,1.853E+01
2.3717E-02,1.931E+01
2.3738E-02,1.863E+01
2.3738E-02,1.941E+01
2.3760E-02,1.868E+01
2.3760E-02,1.946E+01
2.3782E-02,1.882E+01
2.3782E-02,1.951E+01
2.3803E-02,1.882E+01
2.3803E-02,1.951E+01
2.3825E-02,1.887E+01
2.3825E-02,1.960E+01
2.3846E-02,1.892E+01
2.3846E-02,1.960E+01
2.3868E-02,1.897E+01
2.3868E-02,1.965E+01
2.3890E-02,1.897E+01
2.3890E-02,1.965E+01
2.3911E-02,1.902E+01
2.3911E-02,1.975E+01
2.3933E-02,1.907E+01
2.3933E-02,1.975E+01
2.3954E-02,1.907E+01
2.3954E-02,1.975E+01
2.3976E-02,1.912E+01
2.3976E-02,1.975E+01
2.3998E-02,1.912E+01
2.3998E-02,1.980E+01
2.4019E-02,1.912E+01
2.4019E-02,1.980E+01
2.4041E-02,1.917E+01
2.4041E-02,1.985E+01
2.4062E-02,1.921E+01
2.4062E-02,1.985E+01
2.4084E-02,1.921E+01
2.4084E-02,1.985E+01
2.4106E-02,1.921E+01
2.4106E-02,1.990E+01
2.4127E-02,1.921E+01
2.4127E-02,1.995E+01
2.4149E-02,1.926E+01
2.4149E-02,1.995E+01
2.4170E-02,1.926E+01
2.4170E-02,1.995E+01
2.4192E-02,1.936E+01
2.4192E-02,2.000E+01
2.4214E-02,1.936E+01
2.4214E-02,2.000E+01
2.4235E-02,1.936E+01
2.4235E-02,2.004E+01
2.4257E-02,1.941E+01
2.4257E-02,2.009E+01
2.4278E-02,1.941E+01
2.4278E-02,2.014E+01
2.4300E-02,1.946E+01
2.4300E-02,2.019E+01
2.4322E-02,1.956E+01
2.4322E-02,2.019E+01
2.4343E-02,1.956E+01
2.4343E-02,2.024E+01
2.4365E-02,1.960E+01
2.4365E-02,2.034E+01
2.4386E-02,1.960E+01
2.4386E-02,2.034E+01
2.4408E-02,1.975E+01
2.4408E-02,2.039E+01
2.4430E-02,1.975E+01
2.4430E-02,2.043E+01
2.4451E-02,1.980E+01
2.4451E-02,2.053E+01
2.4473E-02,1.990E+01
2.4473E-02,2.058E+01
2.4494E-02,1.990E+01
2.4494E-02,2.058E+01
2.4516E-02,1.995E+01
2.4516E-02,2.068E+01
2.4538E-02,1.995E+01
2.4538E-02,2.073E+01
2.4559E-02,2.004E+01
2.4559E-02,2.073E+01
2.4581E-02,2.009E+01
2.4581E-02,2.078E+01
2.4602E-02,2.009E+01
2.4602E-02,2.092E+01
2.4624E-02,2.019E+01
2.4624E-02,2.092E+01
2.4646E-02,2.024E+01
2.4646E-02,2.092E+01
2.4667E-02,2.029E+01
2.4667E-02,2.097E+01
2.4689E-02,2.029E+01
2.4689E-02,2.097E+01
2.4710E-02,2.029E+01
2.4710E-02,2.102E+01
2.4732E-02,2.034E+01
2.4732E-02,2.102E+01
2.4754E-02,2.034E+01
2.4754E-02,2.102E+01
2.4775E-02,2.034E+01
2.4775E-02,2.102E+01
2.4797E-02,2.034E+01
2.4797E-02,2.107E+01
2.4818E-02,2.034E+01
2.4818E-02,2.107E+01
2.4840E-02,2.043E+01
2.4840E-02,2.107E+01
2.4862E-02,2.043E+01
2.4862E-02,2.107E+01
2.4883E-02,2.043E+01
2.4883E-02,2.112E+01
2.4905E-02,2.043E+01
2.4905E-02,2.112E+01
2.4926E-02,2.048E+01
2.4926E-02,2.112E+01
2.4948E-02,2.048E+01
2.4948E-02,2.112E+01
2.4970E-02,2.048E+01
2.4970E-02,2.112E+01
2.4991E-02,2.053E+01
2.4991E-02,2.117E+01
2.5013E-02,2.053E+01
2.5013E-02,2.117E+01
2.5034E-02,2.048E+01
2.5034E-02,2.122E+01
2.5056E-02,2.048E+01
2.5056E-02,2.122E+01
2.5078E-02,2.053E+01
2.5078E-02,2.122E+01
2.5099E-02,2.053E+01
2.5099E-02,2.122E+01
2.5121E-02,2.058E+01
2.5121E-02,2.122E+01
2.5142E-02,2.058E+01
2.5142E-02,2.122E+01
2.5164E-02,2.063E+01
2.5164E-02,2.122E+01
2.5186E-02,2.063E+01
2.5186E-02,2.126E+01
2.5207E-02,2.063E+01
2.5207E-02,2.126E+01
2.5229E-02,2.058E+01
2.5229E-02,2.126E+01
2.5250E-02,2.058E+01
2.5250E-02,2.126E+01
2.5272E-02,2.063E+01
2.5272E-02,2.126E+01
2.5294E-02,2.063E+01
2.5294E-02,2.126E+01
2.5315E-02,2.063E+01
2.5315E-02,2.126E+01
2.5337E-02,2.063E+01
2.5337E-02,2.126E+01
2.5358E-02,2.063E+01
2.5358E-02,2.126E+01
2.5380E-02,2.063E+01
2.5380E-02,2.126E+01
2.5402E-02,2.058E+01
2.5402E-02,2.126E+01
2.5423E-02,2.058E+01
2.5423E-02,2.131E+01
2.5445E-02,2.063E+01
2.5445E-02,2.131E+01
2.5466E-02,2.063E+01
2.5466E-02,2.126E+01
2.5488E-02,2.063E+01
2.5488E-02,2.126E+01
2.5510E-02,2.063E+01
2.5510E-02,2.126E+01
2.5531E-02,2.063E+01
2.5531E-02,2.126E+01
2.5553E-02,2.063E+01
2.5553E-02,2.126E+01
2.5574E-02,2.063E+01
2.5574E-02,2.131E+01
2.5596E-02,2.063E+01
2.5596E-02,2.131E+01
2.5618E-02,2.063E+01
2.5618E-02,2.126E+01
2.5639E-02,2.063E+01
2.5639E-02,2.126E+01
2.5661E-02,2.063E+01
2.5661E-02,2.126E+01
2.5682E-02,2.063E+01
2.5682E-02,2.131E+01
2.5704E-02,2.063E+01
2.5704E-02,2.131E+01
2.5726E-02,2.063E+01
2.5726E-02,2.131E+01
2.5747E-02,2.063E+01
2.5747E-02,2.126E+01
2.5769E-02,2.063E+01
2.5769E-02,2.126E+01
2.5790E-02,2.063E+01
2.5790E-02,2.126E+01
2.5812E-02,2.058E+01
2.5812E-02,2.126E+01
2.5834E-02,2.058E+01
2.5834E-02,2.126E+01
2.5855E-02,2.063E+01
2.5855E-02,2.126E+01
2.5877E-02,2.063E+01
2.5877E-02,2.126E+01
2.5898E-02,2.058E+01
2.5898E-02,2.126E+01
2.5920E-02,2.058E+01
2.5920E-02,2.126E+01
2.5942E-02,2.058E+01
2.5942E-02,2.126E+01
2.5963E-02,2.058E+01
2.5963E-02,2.122E+01
2.5985E-02,2.053E+01
2.5985E-02,2.122E+01
2.6006E-02,2.053E+01
2.6006E-02,2.122E+01
2.6028E-02,2.058E+01
2.6028E-02,2.122E+01
2.6050E-02,2.058E+01
2.6050E-02,2.122E+01
2.6071E-02,2.058E+01
2.6071E-02,2.122E+01
2.6093E-02,2.053E+01
2.6093E-02,2.122E+01
2.6114E-02,2.053E+01
2.6114E-02,2.122E+01
2.6136E-02,2.058E+01
2.6136E-02,2.122E+01
2.6158E-02,2.053E+01
2.6158E-02,2.122E+01
2.6179E-02,2.053E+01
2.6179E-02,2.117E+01
2.6201E-02,2.053E+01
2.6201E-02,2.117E+01
2.6222E-02,2.048E+01
2.6222E-02,2.117E+01
2.6244E-02,2.048E+01
2.6244E-02,2.117E+01
2.6266E-02,2.048E+01
2.6266E-02,2.112E+01
2.6287E-02,2.048E+01
2.6287E-02,2.107E+01
2.6309E-02,2.043E+01
2.6309E-02,2.107E+01
2.6330E-02,2.039E+01
2.6330E-02,2.107E+01
2.6352E-02,2.034E+01
2.6352E-02,2.102E+01
2.6374E-02,2.034E+01
2.6374E-02,2.102E+01
2.6395E-02,2.029E+01
2.6395E-02,2.097E+01
2.6417E-02,2.019E+01
2.6417E-02,2.092E+01
2.6438E-02,2.014E+01
2.6438E-02,2.087E+01
2.6460E-02,2.009E+01
2.6460E-02,2.083E+01
2.6482E-02,2.000E+01
2.6482E-02,2.073E+01
2.6503E-02,1.990E+01
2.6503E-02,2.073E+01
2.6525E-02,1.975E+01
2.6525E-02,2.058E+01
2.6546E-02,1.970E+01
2.6546E-02,2.048E+01
2.6568E-02,1.956E+01
2.6568E-02,2.034E+01
2.6590E-02,1.941E+01
2.6590E-02,2.024E+01
2.6611E-02,1.926E+01
2.6611E-02,2.009E+01
2.6633E-02,1.917E+01
2.6633E-02,2.000E+01
2.6654E-02,1.902E+01
2.6654E-02,1.995E+01
2.6676E-02,1.892E+01
2.6676E-02,1.970E+01
2.6698E-02,1.873E+01
2.6698E-02,1.960E+01
2.6719E-02,1.863E+01
2.6719E-02,1.951E+01
2.6741E-02,1.853E+01
2.6741E-02,1.941E+01
2.6762E-02,1.833E+01
2.6762E-02,1.921E+01
2.6784E-02,1.829E+01
2.6784E-02,1.912E+01
2.6806E-02,1.819E+01
2.6806E-02,1.902E+01
2.6827E-02,1.804E+01
2.6827E-02,1.887E+01
2.6849E-02,1.794E+01
2.6849E-02,1.873E+01
2.6870E-02,1.780E+01
2.6870E-02,1.863E+01
2.6892E-02,1.775E+01
2.6892E-02,1.853E+01
2.6914E-02,1.765E+01
2.6914E-02,1.843E+01
2.6935E-02,1.760E+01
2.6935E-02,1.838E+01
2.6957E-02,1.750E+01
2.6957E-02,1.824E+01
2.6978E-02,1.741E+01
2.6978E-02,1.824E+01
2.7000E-02,1.731E+01
2.7000E-02,1.809E+01
2.7022E-02,1.721E+01
2.7022E-02,1.799E+01
2.7043E-02,1.716E+01
2.7043E-02,1.790E+01
2.7065E-02,1.702E+01
2.7065E-02,1.790E+01
2.7086E-02,1.702E+01
2.7086E-02,1.780E+01
2.7108E-02,1.692E+01
2.7108E-02,1.770E+01
2.7130E-02,1.682E+01
2.7130E-02,1.760E+01
2.7151E-02,1.672E+01
2.7151E-02,1.750E+01
2.7173E-02,1.667E+01
2.7173E-02,1.741E+01
2.7194E-02,1.658E+01
2.7194E-02,1.731E+01
2.7216E-02,1.648E+01
2.7216E-02,1.726E+01
2.7238E-02,1.638E+01
2.7238E-02,1.721E+01
2.7259E-02,1.628E+01
2.7259E-02,1.711E+01
2.7281E-02,1.619E+01
2.7281E-02,1.697E+01
2.7302E-02,1.609E+01
2.7302E-02,1.682E+01
2.7324E-02,1.604E+01
2.7324E-02,1.677E+01
2.7346E-02,1.594E+01
2.7346E-02,1.672E+01
2.7367E-02,1.584E+01
2.7367E-02,1.658E+01
2.7389E-02,1.580E+01
2.7389E-02,1.653E+01
2.7410E-02,1.565E+01
2.7410E-02,1.648E+01
2.7432E-02,1.560E+01
2.7432E-02,1.628E+01
2.7454E-02,1.550E+01
2.7454E-02,1.624E+01
2.7475E-02,1.541E+01
2.7475E-02,1.619E+01
2.7497E-02,1.526E+01
2.7497E-02,1.604E+01
2.7518E-02,1.511E+01
2.7518E-02,1.589E+01
2.7540E-02,1.506E+01
2.7540E-02,1.584E+01
2.7562E-02,1.501E+01
2.7562E-02,1.575E+01
2.7583E-02,1.492E+01
2.7583E-02,1.565E+01
2.7605E-02,1.482E+01
2.7605E-02,1.555E+01
2.7626E-02,1.467E+01
2.7626E-02,1.550E+01
2.7648E-02,1.467E+01
2.7648E-02,1.541E+01
2.7670E-02,1.458E+01
2.7670E-02,1.531E+01
2.7691E-02,1.453E+01
2.7691E-02,1.521E+01
2.7713E-02,1.443E+01
2.7713E-02,1.521E+01
2.7734E-02,1.433E+01
2.7734E-02,1.511E+01
2.7756E-02,1.423E+01
2.7756E-02,1.501E+01
2.7778E-02,1.418E+01
2.7778E-02,1.497E+01
2.7799E-02,1.409E+01
2.7799E-02,1.482E+01
2.7821E-02,1.389E+01
2.7821E-02,1.477E+01
2.7842E-02,1.389E+01
2.7842E-02,1.467E+01
2.7864E-02,1.379E+01
2.7864E-02,1.458E+01
2.7886E-02,1.365E+01
2.7886E-02,1.443E+01
2.7907E-02,1.355E+01
2.7907E-02,1.438E+01
2.7929E-02,1.345E+01
2.7929E-02,1.423E+01
2.7950E-02,1.331E+01
2.7950E-02,1.414E+01
2.7972E-02,1.316E+01
2.7972E-02,1.394E+01
2.7994E-02,1.301E+01
2.7994E-02,1.389E+01
2.8015E-02,1.292E+01
2.8015E-02,1.375E+01
2.8037E-02,1.277E+01
2.8037E-02,1.360E+01
2.8058E-02,1.257E+01
2.8058E-02,1.345E+01
2.8080E-02,1.248E+01
2.8080E-02,1.331E+01
2.8102E-02,1.228E+01
2.8102E-02,1.321E+01
2.8123E-02,1.218E+01
2.8123E-02,1.301E+01
2.8145E-02,1.208E+01
2.8145E-02,1.287E+01
2.8166E-02,1.189E+01
2.8166E-02,1.272E+01
2.8188E-02,1.174E+01
2.8188E-02,1.262E+01
2.8210E-02,1.169E+01
2.8210E-02,1.252E+01
2.8231E-02,1.155E+01
2.8231E-02,1.238E+01
2.8253E-02,1.150E+01
2.8253E-02,1.228E+01
2.8274E-02,1.135E+01
2.8274E-02,1.218E+01
2.8296E-02,1.130E+01
2.8296E-02,1.199E+01
2.8318E-02,1.116E+01
2.8318E-02,1.194E+01
2.8339E-02,1.101E+01
2.8339E-02,1.184E+01
2.8361E-02,1.096E+01
2.8361E-02,1.174E+01
2.8382E-02,1.082E+01
2.8382E-02,1.165E+01
2.8404E-02,1.082E+01
2.8404E-02,1.155E+01
2.8426E-02,1.067E+01
2.8426E-02,1.145E+01
2.8447E-02,1.057E+01
2.8447E-02,1.135E+01
2.8469E-02,1.047E+01
2.8469E-02,1.125E+01
2.8490E-02,1.038E+01
2.8490E-02,1.116E+01
2.8512E-02,1.023E+01
2.8512E-02,1.106E+01
2.8534E-02,1.013E+01
2.8534E-02,1.096E+01
2.8555E-02,1.003E+01
2.8555E-02,1.082E+01
2.8577E-02,9.937E+00
2.8577E-02,1.077E+01
2.8598E-02,9.790E+00
2.8598E-02,1.062E+01
2.8620E-02,9.692E+00
2.8620E-02,1.052E+01
2.8642E-02,9.546E+00
2.8642E-02,1.038E+01
2.8663E-02,9.399E+00
2.8663E-02,1.028E+01
2.8685E-02,9.351E+00
2.8685E-02,1.013E+01
2.8706E-02,9.106E+00
2.8706E-02,9.985E+00
2.8728E-02,9.058E+00
2.8728E-02,9.888E+00
2.8750E-02,8.960E+00
2.8750E-02,9.839E+00
2.8771E-02,8.813E+00
2.8771E-02,9.644E+00
2.8793E-02,8.765E+00
2.8793E-02,9.595E+00
2.8814E-02,8.618E+00
2.8814E-02,9.448E+00
2.8836E-02,8.521E+00
2.8836E-02,9.302E+00
2.8858E-02,8.325E+00
2.8858E-02,9.155E+00
2.8879E-02,8.179E+00
2.8879E-02,9.106E+00
2.8901E-02,8.081E+00
2.8901E-02,8.911E+00
2.8922E-02,7.886E+00
2.8922E-02,8.862E+00
2.8944E-02,7.788E+00
2.8944E-02,8.667E+00
2.8966E-02,7.690E+00
2.8966E-02,8.521E+00
2.8987E-02,7.495E+00
2.8987E-02,8.374E+00
2.9009E-02,7.397E+00
2.9009E-02,8.228E+00
2.9030E-02,7.202E+00
2.9030E-02,8.081E+00
2.9052E-02,7.153E+00
2.9052E-02,7.935E+00
2.9074E-02,6.909E+00
2.9074E-02,7.788E+00
2.9095E-02,6.860E+00
2.9095E-02,7.690E+00
2.9117E-02,6.616E+00
2.9117E-02,7.544E+00
2.9138E-02,6.519E+00
2.9138E-02,7.397E+00
2.9160E-02,6.372E+00
2.9160E-02,7.251E+00
2.9182E-02,6.274E+00
2.9182E-02,7.056E+00
2.9203E-02,6.079E+00
2.9203E-02,6.958E+00
2.9225E-02,5.933E+00
2.9225E-02,6.812E+00
2.9246E-02,5.786E+00
2.9246E-02,6.616E+00
2.9268E-02,5.591E+00
2.9268E-02,6.519E+00
2.9290E-02,5.444E+00
2.9290E-02,6.323E+00
2.9311E-02,5.298E+00
2.9311E-02,6.177E+00
2.9333E-02,5.103E+00
2.9333E-02,5.981E+00
2.9354E-02,4.858E+00
2.9354E-02,5.835E+00
2.9376E-02,4.663E+00
2.9376E-02,5.640E+00
2.9398E-02,4.565E+00
2.9398E-02,5.542E+00
2.9419E-02,4.370E+00
2.9419E-02,5.298E+00
2.9441E-02,4.126E+00
2.9441E-02,5.103E+00
2.9462E-02,3.979E+00
2.9462E-02,4.907E+00
2.9484E-02,3.784E+00
2.9484E-02,4.712E+00
2.9506E-02,3.589E+00
2.9506E-02,4.565E+00
2.9527E-02,3.345E+00
2.9527E-02,4.321E+00
2.9549E-02,3.149E+00
2.9549E-02,4.126E+00
2.9570E-02,2.954E+00
2.9570E-02,3.931E+00
2.9592E-02,2.808E+00
2.9592E-02,3.735E+00
2.9614E-02,2.563E+00
2.9614E-02,3.540E+00
2.9635E-02,2.417E+00
2.9635E-02,3.345E+00
2.9657E-02,2.222E+00
2.9657E-02,3.198E+00
2.9678E-02,2.026E+00
2.9678E-02,2.954E+00
2.9700E-02,1.831E+00
2.9700E-02,2.808E+00
2.9722E-02,1.636E+00
2.9722E-02,2.612E+00
2.9743E-02,1.489E+00
2.9743E-02,2.466E+00
2.9765E-02,1.294E+00
2.9765E-02,2.271E+00
2.9786E-02,1.147E+00
2.9786E-02,2.075E+00
2.9808E-02,1.001E+00
2.9808E-02,1.929E+00
2.9830E-02,8.545E-01
2.9830E-02,1.782E+00
2.9851E-02,6.592E-01
2.9851E-02,1.636E+00
2.9873E-02,5.615E-01
2.9873E-02,1.440E+00
2.9894E-02,4.150E-01
2.9894E-02,1.343E+00
2.9916E-02,2.686E-01
2.9916E-02,1.196E+00
2.9938E-02,1.709E-01
2.9938E-02,1.050E+00
2.9959E-02,2.441E-02
2.9959E-02,9.521E-01
2.9981E-02,-1.221E-01
2.9981E-02,8.545E-01
3.0002E-02,-2.686E-01
3.0002E-02,6.592E-01
3.0024E-02,-3.174E-01
3.0024E-02,5.615E-01
3.0046E-02,-4.639E-01
3.0046E-02,4.639E-01
3.0067E-02,-5.127E-01
3.0067E-02,3.174E-01
3.0089E-02,-6.104E-01
3.0089E-02,2.686E-01
3.0110E-02,-7.080E-01
3.0110E-02,1.221E-01
3.0132E-02,-8.057E-01
3.0132E-02,7.324E-02
3.0154E-02,-9.521E-01
3.0154E-02,-2.441E-02
3.0175E-02,-1.001E+00
3.0175E-02,-1.221E-01
3.0197E-02,-1.099E+00
3.0197E-02,-2.197E-01
3.0218E-02,-1.196E+00
3.0218E-02,-3.662E-01
3.0240E-02,-1.294E+00
3.0240E-02,-4.150E-01
3.0262E-02,-1.392E+00
3.0262E-02,-5.127E-01
3.0283E-02,-1.440E+00
3.0283E-02,-7.080E-01
3.0305E-02,-1.587E+00
3.0305E-02,-7.568E-01
3.0326E-02,-1.636E+00
3.0326E-02,-8.545E-01
3.0348E-02,-1.733E+00
3.0348E-02,-9.521E-01
3.0370E-02,-1.782E+00
3.0370E-02,-1.050E+00
3.0391E-02,-1.929E+00
3.0391E-02,-1.147E+00
3.0413E-02,-1.978E+00
3.0413E-02,-1.245E+00
3.0434E-02,-2.026E+00
3.0434E-02,-1.294E+00
3.0456E-02,-2.124E+00
3.0456E-02,-1.440E+00
3.0478E-02,-2.222E+00
3.0478E-02,-1.489E+00
3.0499E-02,-2.271E+00
3.0499E-02,-1.538E+00
3.0521E-02,-2.417E+00
3.0521E-02,-1.636E+00
3.0542E-02,-2.466E+00
3.0542E-02,-1.733E+00
3.0564E-02,-2.563E+00
3.0564E-02,-1.831E+00
3.0586E-02,-2.661E+00
3.0586E-02,-1.880E+00
3.0607E-02,-2.759E+00
3.0607E-02,-1.978E+00
3.0629E-02,-2.856E+00
3.0629E-02,-2.075E+00
3.0650E-02,-2.905E+00
3.0650E-02,-2.173E+00
3.0672E-02,-3.003E+00
3.0672E-02,-2.271E+00
3.0694E-02,-3.149E+00
3.0694E-02,-2.368E+00
3.0715E-02,-3.247E+00
3.0715E-02,-2.417E+00
3.0737E-02,-3.345E+00
3.0737E-02,-2.563E+00
3.0758E-02,-3.491E+00
3.0758E-02,-2.661E+00
3.0780E-02,-3.540E+00
3.0780E-02,-2.759E+00
3.0802E-02,-3.687E+00
3.0802E-02,-2.905E+00
3.0823E-02,-3.833E+00
3.0823E-02,-2.954E+00
3.0845E-02,-3.931E+00
3.0845E-02,-3.101E+00
3.0866E-02,-4.077E+00
3.0866E-02,-3.247E+00
3.0888E-02,-4.126E+00
3.0888E-02,-3.394E+00
3.0910E-02,-4.370E+00
3.0910E-02,-3.491E+00
3.0931E-02,-4.419E+00
3.0931E-02,-3.589E+00
3.0953E-02,-4.565E+00
3.0953E-02,-3.784E+00
3.0974E-02,-4.712E+00
3.0974E-02,-3.833E+00
3.0996E-02,-4.810E+00
3.0996E-02,-3.979E+00
3.1018E-02,-4.956E+00
3.1018E-02,-4.077E+00
3.1039E-02,-5.103E+00
3.1039E-02,-4.224E+00
3.1061E-02,-5.200E+00
3.1061E-02,-4.370E+00
3.1082E-02,-5.347E+00
3.1082E-02,-4.517E+00
3.1104E-02,-5.493E+00
3.1104E-02,-4.663E+00
3.1126E-02,-5.640E+00
3.1126E-02,-4.761E+00
3.1147E-02,-5.737E+00
3.1147E-02,-4.907E+00
3.1169E-02,-5.884E+00
3.1169E-02,-5.054E+00
3.1190E-02,-6.030E+00
3.1190E-02,-5.200E+00
3.1212E-02,-6.177E+00
3.1212E-02,-5.298E+00
3.1234E-02,-6.372E+00
3.1234E-02,-5.493E+00
3.1255E-02,-6.519E+00
3.1255E-02,-5.591E+00
3.1277E-02,-6.665E+00
3.1277E-02,-5.786E+00
3.1298E-02,-6.860E+00
3.1298E-02,-5.981E+00
3.1320E-02,-7.056E+00
3.1320E-02,-6.128E+00
3.1342E-02,-7.153E+00
3.1342E-02,-6.323E+00
3.1363E-02,-7.397E+00
3.1363E-02,-6.470E+00
3.1385E-02,-7.544E+00
3.1385E-02,-6.616E+00
3.1406E-02,-7.788E+00
3.1406E-02,-6.812E+00
3.1428E-02,-7.886E+00
3.1428E-02,-7.007E+00
3.1450E-02,-8.032E+00
3.1450E-02,-7.202E+00
3.1471E-02,-8.228E+00
3.1471E-02,-7.349E+00
3.1493E-02,-8.423E+00
3.1493E-02,-7.544E+00
3.1514E-02,-8.569E+00
3.1514E-02,-7.690E+00
3.1536E-02,-8.765E+00
3.1536E-02,-7.886E+00
3.1558E-02,-9.009E+00
3.1558E-02,-8.032E+00
3.1579E-02,-9.106E+00
3.1579E-02,-8.228E+00
3.1601E-02,-9.253E+00
3.1601E-02,-8.423E+00
3.1622E-02,-9.448E+00
3.1622E-02,-8.521E+00
3.1644E-02,-9.595E+00
3.1644E-02,-8.716E+00
3.1666E-02,-9.741E+00
3.1666E-02,-8.862E+00
3.1687E-02,-9.888E+00
3.1687E-02,-9.009E+00
3.1709E-02,-1.003E+01
3.1709E-02,-9.155E+00
3.1730E-02,-1.018E+01
3.1730E-02,-9.302E+00
3.1752E-02,-1.033E+01
3.1752E-02,-9.448E+00
3.1774E-02,-1.042E+01
3.1774E-02,-9.595E+00
3.1795E-02,-1.062E+01
3.1795E-02,-9.692E+00
3.1817E-02,-1.072E+01
3.1817E-02,-9.888E+00
3.1838E-02,-1.086E+01
3.1838E-02,-1.003E+01
3.1860E-02,-1.101E+01
3.1860E-02,-1.013E+01
3.1882E-02,-1.116E+01
3.1882E-02,-1.028E+01
3.1903E-02,-1.121E+01
3.1903E-02,-1.042E+01
3.1925E-02,-1.135E+01
3.1925E-02,-1.052E+01
3.1946E-02,-1.145E+01
3.1946E-02,-1.062E+01
3.1968E-02,-1.160E+01
3.1968E-02,-1.077E+01
3.1990E-02,-1.165E+01
3.1990E-02,-1.082E+01
3.2011E-02,-1.179E+01
3.2011E-02,-1.101E+01
3.2033E-02,-1.184E+01
3.2033E-02,-1.106E+01
3.2054E-02,-1.199E+01
3.2054E-02,-1.116E+01
3.2076E-02,-1.199E+01
3.2076E-02,-1.130E+01
3.2098E-02,-1.208E+01
3.2098E-02,-1.130E+01
3.2119E-02,-1.218E+01
3.2119E-02,-1.140E+01
3.2141E-02,-1.223E+01
3.2141E-02,-1.150E+01
3.2162E-02,-1.228E+01
3.2162E-02,-1.155E+01
3.2184E-02,-1.233E+01
3.2184E-02,-1.160E+01
3.2206E-02,-1.243E+01
3.2206E-02,-1.165E+01
3.2227E-02,-1.248E+01
3.2227E-02,-1.174E+01
3.2249E-02,-1.252E+01
3.2249E-02,-1.184E+01
3.2270E-02,-1.257E+01
3.2270E-02,-1.184E+01
3.2292E-02,-1.267E+01
3.2292E-02,-1.194E+01
3.2314E-02,-1.272E+01
3.2314E-02,-1.199E+01
3.2335E-02,-1.282E+01
3.2335E-02,-1.204E+01
3.2357E-02,-1.287E+01
3.2357E-02,-1.208E+01
3.2378E-02,-1.292E+01
3.2378E-02,-1.218E+01
3.2400E-02,-1.296E+01
3.2400E-02,-1.223E+01
3.2422E-02,-1.306E+01
3.2422E-02,-1.233E+01
3.2443E-02,-1.306E+01
3.2443E-02,-1.238E+01
3.2465E-02,-1.321E+01
3.2465E-02,-1.243E+01
3.2486E-02,-1.326E+01
3.2486E-02,-1.248E+01
3.2508E-02,-1.335E+01
3.2508E-02,-1.257E+01
3.2530E-02,-1.340E+01
3.2530E-02,-1.262E+01
3.2551E-02,-1.355E+01
3.2551E-02,-1.272E+01
3.2573E-02,-1.355E+01
3.2573E-02,-1.272E+01
3.2594E-02,-1.360E+01
3.2594E-02,-1.282E+01
3.2616E-02,-1.375E+01
3.2616E-02,-1.292E+01
3.2638E-02,-1.379E+01
3.2638E-02,-1.306E+01
3.2659E-02,-1.394E+01
3.2659E-02,-1.311E+01
3.2681E-02,-1.404E+01
3.2681E-02,-1.321E+01
3.2702E-02,-1.409E+01
3.2702E-02,-1.331E+01
3.2724E-02,-1.423E+01
3.2724E-02,-1.335E+01
3.2746E-02,-1.433E+01
3.2746E-02,-1.345E+01
3.2767E-02,-1.448E+01
3.2767E-02,-1.365E+01
3.2789E-02,-1.462E+01
3.2789E-02,-1.379E+01
3.2810E-02,-1.467E+01
3.2810E-02,-1.384E+01
3.2832E-02,-1.482E+01
3.2832E-02,-1.399E+01
3.2854E-02,-1.497E+01
3.2854E-02,-1.414E+01
3.2875E-02,-1.506E+01
3.2875E-02,-1.423E+01
3.2897E-02,-1.516E+01
3.2897E-02,-1.438E+01
3.2918E-02,-1.536E+01
3.2918E-02,-1.453E+01
3.2940E-02,-1.541E+01
3.2940E-02,-1.462E+01
3.2962E-02,-1.555E+01
3.2962E-02,-1.472E+01
3.2983E-02,-1.570E+01
3.2983E-02,-1.487E+01
3.3005E-02,-1.575E+01
3.3005E-02,-1.497E+01
3.3026E-02,-1.584E+01
3.3026E-02,-1.497E+01
3.3048E-02,-1.599E+01
3.3048E-02,-1.516E+01
3.3070E-02,-1.604E+01
3.3070E-02,-1.526E+01
3.3091E-02,-1.619E+01
3.3091E-02,-1.541E+01
3.3113E-02,-1.628E+01
3.3113E-02,-1.545E+01
3.3134E-02,-1.628E+01
3.3134E-02,-1.560E+01
3.3156E-02,-1.643E+01
3.3156E-02,-1.565E+01
3.3178E-02,-1.653E+01
3.3178E-02,-1.575E+01
3.3199E-02,-1.658E+01
3.3199E-02,-1.584E+01
3.3221E-02,-1.672E+01
3.3221E-02,-1.589E+01
3.3242E-02,-1.677E+01
3.3242E-02,-1.594E+01
3.3264E-02,-1.692E+01
3.3264E-02,-1.604E+01
3.3286E-02,-1.702E+01
3.3286E-02,-1.619E+01
3.3307E-02,-1.716E+01
3.3307E-02,-1.633E+01
3.3329E-02,-1.731E+01
3.3329E-02,-1.638E+01
3.3350E-02,-1.736E+01
3.3350E-02,-1.653E+01
3.3372E-02,-1.755E+01
3.3372E-02,-1.667E+01
3.3394E-02,-1.765E+01
3.3394E-02,-1.682E+01
3.3415E-02,-1.780E+01
3.3415E-02,-1.692E+01
3.3437E-02,-1.790E+01
3.3437E-02,-1.702E+01
3.3458E-02,-1.799E+01
3.3458E-02,-1.711E+01
3.3480E-02,-1.809E+01
3.3480E-02,-1.726E+01
